pm25,pm10,no2,so2,co,o3,AQI
58.18000000000001,45.5,9.0,1.0,1.0,12.0,96.48288888888891
55.36,41.9,10.0,1.0,1.0,13.0,91.56111111111113
30.576,37.7,10.0,1.0,2.0,14.0,82.92622222222225
25.392000000000003,35.1,9.0,1.0,4.0,16.0,72.0155555555556
35.32000000000001,33.1,9.0,1.0,5.0,15.0,65.58022222222225
23.483999999999998,34.6,12.0,1.0,2.0,17.0,64.73088888888891
24.456000000000003,36.4,11.0,3.0,1.0,17.0,71.63444444444447
43.160000000000004,38.8,64.0,1.0,3.0,18.0,73.69244444444446
25.752,39.5,12.0,9.0,6.0,18.0,74.47644444444445
42.2,38.3,18.3333333333333,8.42857142857142,3.0,22.0,70.66533333333335
24.599999999999998,34.5,24.6666666666666,7.85714285714285,2.0,7.0,68.24800000000002
23.088,32.9,31.0,7.28571428571428,2.0,25.0,65.35155555555558
36.88,32.7,15.0,3.0,2.0,19.0,66.63644444444446
26.016,37.0,11.0,3.0,5.0,20.0,75.0208888888889
53.879999999999995,44.4,8.0,3.0,3.0,14.0,90.00977777777778
61.879999999999995,52.2,9.0,5.0,2.0,16.0,115.02266666666668
74.2,58.4,3.0,5.0,2.0,16.0,142.008
81.2,63.2,22.0,5.0,4.0,17.0,169.64000000000001
87.0,65.4,35.0,8.0,7.0,48.0,186.79999999999998
89.8,66.4,5.0,7.0,7.0,41.0,198.57333333333335
91.6,67.0,5.0,4.0,6.0,42.0,205.06666666666663
92.6,67.8,11.0,2.0,5.0,19.0,208.92
93.0,68.0,42.0,2.0,5.0,18.0,211.56000000000003
94.0,68.6,40.0,2.0,4.0,43.0,213.98000000000002
94.8,69.2,37.0,4.0,5.0,17.0,216.84
95.6,70.4,33.0,4.0,4.0,31.0,220.36
97.2,71.4,31.0,4.0,4.0,31.0,225.42000000000004
99.4,73.0,26.0,3.0,5.0,18.0,231.36
101.0,73.8,17.0,4.0,4.0,18.0,236.86
102.2,74.6,10.0,6.0,3.0,36.0,241.04000000000005
103.2,74.8,11.0,4.0,4.0,18.0,243.68000000000004
103.4,74.0,12.0,3.0,5.0,18.0,243.9
102.4,72.4,11.0,5.0,3.0,34.0,240.38000000000002
100.0,70.6,11.0,5.0,3.0,17.0,234.44000000000005
98.0,69.4,9.0,4.0,4.0,27.0,227.62
96.2,68.2,14.0,10.0,3.0,17.0,221.67999999999998
94.6,69.0,14.0,6.0,3.0,37.0,219.04
95.6,70.6,15.0,6.0,9.0,22.0,221.01999999999998
98.0,71.0,19.0,6.0,5.0,31.0,224.76000000000002
98.0,70.8,20.0,4.0,4.0,17.0,227.4
98.0,72.2,19.0,5.0,3.0,16.0,229.38000000000002
99.8,73.0,10.0,3.0,2.0,21.0,232.68000000000004
101.0,74.4,5.0,6.0,3.0,23.0,238.84
103.6,79.4,24.0,5.0,4.0,22.0,248.96000000000004
109.0,84.4,14.0,5.0,5.0,23.0,263.7
114.4,86.6,7.0,5.0,6.0,33.0,279.32
117.8,85.0,6.0,3.0,6.0,23.0,286.35999999999996
115.4,82.2,5.0,6.0,4.0,19.0,282.40000000000003
110.8,77.6,5.0,4.0,3.0,19.0,269.2
105.8,73.0,5.0,8.0,2.0,35.0,253.14000000000001
100.8,69.8,4.0,5.0,1.0,38.0,237.08
96.2,70.8,26.0,6.0,2.0,19.0,226.96
96.6,72.4,23.0,7.0,1.0,24.0,223.88000000000002
98.0,73.4,13.0,6.0,5.0,43.0,227.4
99.4,74.4,12.0,33.0,6.0,108.0,232.24
101.0,75.2,9.0,5.0,5.0,10.0,236.86
102.2,73.6,13.5,6.0,4.0,13.0,238.62000000000003
101.0,72.0,18.0,3.0,6.0,20.0,237.08
99.6,71.8,17.0,5.0,6.0,14.0,235.83333333333326
101.0666666666666,72.6,12.0,3.0,2.0,15.0,237.2999999999998
102.33333333333321,73.4,12.6666666666666,2.66666666666666,3.66666666666666,13.3333333333333,241.40666666666638
103.33333333333321,74.0,14.0,2.0,7.0,10.0,244.99999999999963
104.33333333333321,74.6,13.0,7.0,3.0,16.0,248.2999999999996
105.33333333333321,74.2,15.0,4.0,6.0,15.0,247.78666666666632
102.8666666666666,72.8,11.0,5.0,1.0,13.0,243.4599999999998
100.4,71.4,11.0,4.0,5.0,15.0,235.61333333333332
98.2,73.6,11.0,8.0,3.0,17.0,234.22000000000003
101.6,77.2,12.0,5.0,3.0,14.0,239.93999999999997
105.6,81.2,17.0,5.0,6.0,18.0,253.14000000000001
110.2,86.4,15.0,6.0,8.0,26.0,267.66
114.8,92.0,16.0,7.0,7.0,26.0,278.5198519773726
119.4,95.2,11.0,5.0,6.0,19.0,283.1859424846172
120.0,95.4,17.0,4.0,9.0,18.0,282.5539913782804
120.0,95.4,12.0,5.0,5.0,13.0,280.8695231189685
120.0,96.0,11.0,1.0,4.0,12.0,284.9360430167963
120.0,96.2,11.0,3.0,4.0,14.0,285.93922114633995
120.0,96.6,11.0,4.0,6.0,15.0,287.40537050781745
120.0,96.0,12.0,5.0,6.0,16.0,284.856836179881
120.0,95.4,10.0,3.0,3.0,15.0,286.7494191645144
120.0,91.46666666666667,11.0,5.0,8.0,15.0,287.54788608497614
116.0,86.46666666666667,9.0,4.0,5.0,12.0,283.3438100078402
112.0,79.66666666666666,9.33333333333333,3.33333333333333,3.66666666666666,10.3333333333333,272.50000000000006
107.0,75.66666666666666,10.0,2.0,1.0,7.0,257.1000000000001
102.0,71.66666666666666,11.0,4.0,4.0,17.0,240.60000000000005
97.0,71.8,10.0,4.0,3.0,15.0,232.24000000000004
99.4,73.4,12.0,6.0,2.0,55.0,232.68000000000004
102.4,77.0,11.0,6.0,4.0,48.0,243.68000000000006
107.0,80.4,9.0,5.0,4.0,17.0,257.1000000000001
111.6,83.6,10.0,21.0,4.0,17.0,272.28000000000003
116.2,84.2,10.0,6.0,5.0,19.0,283.94
117.6,85.3,8.0,7.0,4.0,18.0,289.8877897850841
118.6,86.0,10.0,5.0,4.0,28.0,288.45711732347496
119.0,86.7,11.0,5.0,8.0,8.0,284.6625563981451
119.4,88.7,9.5,3.0,5.5,10.0,284.4669418276898
119.8,92.5,8.0,1.0,3.0,12.0,284.24798321219595
120.0,95.4,6.0,3.0,4.0,18.0,288.85456947618513
120.0,96.5,7.0,7.0,8.0,18.0,288.7949704784691
120.0,95.6,6.0,4.0,5.0,15.0,289.95252659215885
119.4,93.6,6.0,6.0,4.0,11.0,289.9654815846595
118.8,90.4,5.0,5.0,1.0,28.0,289.63247156811275
118.8,87.8,6.0,8.0,2.0,19.0,291.7008047561125
118.8,87.0,7.0,6.0,3.0,19.0,291.1128298685724
118.8,88.2,10.0,5.0,5.0,18.0,289.47072445976426
119.4,89.8,10.2857142857142,4.0,5.0,15.0,286.92132836606476
120.0,90.8,10.5714285714285,4.0,2.0,33.0,282.95238193873564
120.0,90.2,10.8571428571428,6.0,3.0,20.0,281.9868557809022
120.0,86.8,7.5,6.0,6.0,17.0,282.9599936500151
116.2,82.4,7.5,5.0,4.0,29.0,280.9719346337244
112.4,78.6,7.5,3.0,7.0,23.0,273.38000000000005
107.2,73.2,12.0,6.0,3.0,32.0,257.76000000000005
102.0,69.2,8.0,4.0,3.0,19.0,240.60000000000002
96.8,68.0,12.0,10.0,4.0,35.0,227.62000000000003
95.4,70.0,9.0,3.0,1.0,12.0,222.34000000000003
97.2,71.0,9.0,7.0,2.0,16.0,226.30000000000004
100.4,71.6,8.0,5.0,2.0,23.0,231.80000000000004
100.4,71.8,10.0,6.0,3.0,17.0,235.32000000000002
100.4,75.6,23.0,5.0,2.0,39.0,241.04000000000005
105.6,77.4,48.0,7.0,1.0,26.0,248.96
107.6,79.2,34.0,22.0,2.0,58.0,259.08
109.6,79.8,39.0,4.0,6.0,30.0,264.58
110.6,80.0,27.0,4.0,5.0,49.0,268.32
111.0,76.6,20.0,2.0,3.0,24.0,264.58
106.2,73.0,14.0,4.0,4.0,26.0,254.46
101.4,69.7,11.0,6.0,3.0,48.0,239.06000000000003
97.0,69.6,17.0,8.0,2.0,49.0,228.72000000000003
96.8,69.9,15.0,2.0,2.0,5.0,224.10000000000002
97.2,69.9,13.0,3.5,2.0,14.0,224.32000000000002
97.2,69.9,11.0,5.0,2.0,23.0,224.76000000000002
97.2,69.4,17.0,21.0,2.0,51.0,224.32000000000005
96.8,70.5,15.0,17.0,1.0,27.0,223.44000000000003
96.4,70.0,18.0,24.0,7.0,23.0,224.32000000000002
98.0,71.8,20.0,6.0,15.0,30.0,228.28
100.4,73.4,31.0,3.0,2.0,45.0,235.32000000000002
102.8,75.2,28.0,3.0,2.0,50.0,243.24
105.2,75.4,7.0,4.0,4.0,28.0,251.16
107.6,77.0,6.0,4.0,6.0,27.0,256.88000000000005
108.0,76.8,7.0,3.0,3.0,55.0,259.96000000000004
108.0,77.0,11.0,3.0,1.0,69.0,260.62
108.2,77.2,9.0,6.0,2.0,81.0,261.06
108.4,76.8,8.0,4.0,4.0,68.0,254.9
102.4,73.6,6.0,7.0,4.0,64.0,241.92000000000004
96.4,70.52,6.0,9.0,5.0,72.0,222.78000000000006
50.050000000000004,43.81,5.0,4.0,4.0,48.0,203.91166666666672
47.0525,41.782000000000004,5.0,15.0,6.0,28.0,185.64833333333334
44.055,40.352,3.0,1.0,2.0,21.0,174.81000000000003
44.79750000000001,41.184,9.0,1.0,2.0,18.0,172.44500000000002
45.870000000000005,42.36266666666667,11.0,2.0,3.0,74.0,178.05500000000006
46.86000000000001,43.437333333333335,13.0,4.0,7.0,38.0,183.99500000000003
47.7675,44.373333333333335,14.0,1.0,12.0,14.0,189.44000000000003
48.5925,44.58133333333333,13.6666666666666,6.33333333333333,10.0,21.6666666666666,193.235
48.75750000000001,44.373333333333335,13.0,17.0,6.0,37.0,194.39000000000001
48.345000000000006,43.090666666666664,9.0,5.0,5.0,42.0,191.09000000000003
46.9425,39.624,8.0,3.0,4.0,76.0,180.20000000000002
43.3125,36.296,9.0,1.0,6.0,25.0,163.04
39.765,33.904,4.0,2.0,3.5,20.0,143.07500000000002
36.96000000000001,31.928,3.0,2.0,1.0,24.0,125.255
34.4025,30.16,3.0,2.0,2.0,48.0,110.98333333333335
32.587500000000006,30.888,3.0,1.0,1.0,45.0,102.73000000000002
33.0,31.304000000000002,4.0,1.0,2.0,39.0,100.75000000000001
33.4125,30.021333333333324,5.0,1.0,3.0,39.0,101.60166666666667
33.05499999999999,28.426666666666655,2.0,1.33333333333333,3.0,14.0,101.30222222222221
32.69749999999999,27.282666666666657,5.0,1.66666666666666,3.0,10.0,99.49055555555553
32.33999999999998,25.826666666666654,5.75,2.0,3.0,21.0,97.33222222222219
31.267499999999984,24.682666666666655,7.25,3.0,3.0,43.0,94.85499999999996
30.194999999999983,28.045333333333332,8.0,3.0,3.0,43.0,95.45388888888886
32.94499999999999,32.136,9.0,1.0,4.0,28.0,104.54222222222222
36.52,36.088,20.0,3.0,6.0,12.0,121.84222222222225
40.095000000000006,39.936,12.0,5.0,4.0,35.0,144.83500000000004
44.3025,42.95200000000001,16.0,6.0,6.0,83.0,167.00000000000003
47.6025,42.74399999999999,16.0,3.0,7.0,41.0,181.68500000000003
47.43750000000001,40.87200000000001,19.0,5.0,7.0,21.0,183.665
45.292500000000004,39.0,18.0,4.0,8.0,52.0,174.75500000000002
43.14750000000001,37.232000000000006,14.0,25.0,5.0,73.0,162.05
41.08500000000001,36.504000000000005,8.0,2.0,4.0,25.0,151.82000000000002
40.1775,35.776,11.0,5.0,5.0,25.0,144.06500000000003
39.27,35.984,11.0,2.0,3.0,24.0,140.93000000000004
39.5175,35.152,6.0,4.0,1.0,49.0,137.79500000000004
38.61000000000001,33.696,4.0,7.0,6.0,64.0,133.17500000000004
36.96000000000001,30.576,10.0,4.0,7.0,17.0,122.12000000000002
33.99,27.455999999999996,10.0,3.33333333333333,5.0,11.0,108.60666666666668
31.020000000000003,24.336,9.0,2.66666666666666,3.0,11.0,95.45333333333336
28.05,22.776,7.0,2.0,1.0,12.0,86.77000000000002
26.565,21.840000000000003,7.0,2.0,1.0,13.0,81.62500000000001
25.822500000000005,22.36,5.0,2.0,1.0,37.0,79.74666666666668
26.1525,22.464000000000002,10.0,2.0,1.0,16.0,79.42000000000002
26.235000000000003,22.360000000000003,11.0,5.0,10.0,12.0,79.66500000000002
26.07,21.736,11.0,4.0,11.0,12.0,79.09333333333335
25.575000000000003,22.048000000000002,9.0,4.0,12.0,15.0,78.7666666666667
25.905,22.672000000000008,8.0,5.0,12.0,14.0,79.25666666666667
26.565,26.000000000000007,7.0,4.0,10.0,17.0,83.50333333333334
29.865000000000002,29.536000000000005,6.0,4.0,11.0,31.0,91.68500000000002
33.4125,31.408000000000005,6.0,5.0,10.0,39.0,102.34833333333336
34.980000000000004,31.200000000000006,7.0,4.0,13.0,22.0,109.25000000000001
34.7325,30.680000000000003,7.0,5.0,15.0,36.0,110.73500000000001
34.155,28.392000000000007,6.0,4.0,11.0,14.0,105.2166666666667
31.762500000000003,26.416,6.0,4.0,10.0,26.0,97.90666666666668
29.4525,26.104000000000003,5.0,4.0,12.0,18.0,91.42500000000003
29.122500000000002,26.208000000000006,6.0,4.0,14.0,15.0,88.89333333333336
29.205000000000002,25.688000000000002,5.0,3.0,11.0,23.0,88.24000000000002
28.792500000000004,24.648000000000003,5.0,4.0,9.0,24.0,86.93333333333335
27.802500000000002,22.672000000000004,4.0,3.0,9.0,26.0,84.15666666666668
26.400000000000002,20.695999999999998,5.0,3.0,9.0,15.0,80.40000000000002
24.997500000000002,19.759999999999998,4.0,3.0,6.0,26.0,76.88833333333335
24.255000000000003,19.448000000000004,4.0,4.0,8.0,20.0,74.52000000000002
24.0075,17.992,4.0,25.0,9.0,19.0,72.47833333333335
22.935000000000002,17.16,4.0,3.0,7.0,11.0,70.43666666666668
22.192500000000003,16.224,8.0,5.0,12.0,9.0,67.90500000000002
21.450000000000003,15.184000000000003,12.0,4.0,17.0,15.0,65.70000000000002
20.7075,14.248000000000001,12.0,3.0,15.0,13.0,63.57666666666669
20.047500000000003,14.559999999999999,12.0,3.0,15.0,14.0,62.35166666666669
20.212500000000002,15.184000000000003,12.0,3.0,15.0,20.0,62.27000000000002
20.625,18.096000000000004,11.0,3.0,15.0,8.0,65.04666666666668
22.8525,20.8,10.0,3.0,16.0,18.0,69.78333333333335
24.997500000000002,22.152000000000005,13.0,4.0,17.0,21.0,75.09166666666668
25.9875,23.296000000000006,12.0,4.0,16.0,14.0,79.09333333333335
26.895000000000003,24.128000000000004,7.0,3.0,15.0,14.0,81.62500000000001
27.555000000000003,23.088000000000005,7.0,3.0,15.0,7.0,82.36000000000001
26.730000000000004,22.048000000000002,6.0,3.0,15.0,16.0,81.38000000000001
25.905,20.592,6.0,3.0,15.0,8.0,78.60333333333335
24.750000000000004,19.240000000000002,4.0,3.0,16.0,9.0,75.58166666666669
23.677500000000002,18.512,52.0,3.0,10.0,17.0,72.96833333333336
23.265,19.032000000000007,56.0,2.0,2.0,19.0,71.82500000000003
23.595000000000002,19.552000000000003,17.0,1.0,6.0,12.0,69.81600000000002
21.648,21.458666666666666,16.0,2.0,7.0,9.0,65.74083333333336
19.14825,23.36533333333333,11.0,4.0,4.0,15.0,61.47511111111112
11.571449999999995,24.925333333333327,7.0,3.0,2.0,8.0,58.23838888888889
5.513474999999997,24.925333333333327,5.0,3.25,2.0,7.66666666666666,56.74116666666666
17.63574999999999,24.11933333333333,1.0,3.75,2.0,7.0,54.66683333333333
17.190249999999992,23.590666666666664,1.6,4.0,2.0,5.0,56.94533333333333
37.59999999999999,38.48,4.0,2.0,2.0,7.0,
23.49,40.239999999999995,3.0,3.0,4.0,9.0,
41.4,41.4,2.0,4.0,7.0,9.0,65.77676666666669
37.8,43.4,3.0,4.0,7.0,8.0,67.54022222222224
41.4,45.4,2.0,3.0,8.0,14.0,68.19900000000003
24.84,41.2,2.0,4.0,8.0,7.0,68.542
41.4,36.6,3.0,4.0,8.0,16.0,67.66000000000001
41.4,32.6,6.0,2.0,2.0,5.0,64.94666666666669
38.7,33.7,11.0,2.33333333333333,3.0,6.0,59.96066666666668
32.4,34.8,14.0,3.0,3.0,7.0,53.76666666666669
7.587,36.4,14.0,1.0,2.0,6.0,47.18333333333335
6.021,37.0,15.0,1.0,5.0,11.0,40.953333333333354
2.7215999999999996,36.8,9.0,1.0,2.0,6.0,36.23133333333335
5.443199999999999,31.9,8.0,1.0,3.0,16.0,33.57333333333335
3.2885999999999993,27.6,7.0,1.21590909090909,3.0,6.0,32.59333333333335
5.7509999999999994,26.0,8.0,1.21590909090909,1.0,5.0,32.776666666666685
12.473999999999998,25.8,7.0,1.0,1.0,5.0,33.98666666666669
12.473999999999998,25.4,7.0,1.0,1.0,6.0,35.920000000000016
14.094000000000001,25.0,9.0,1.0,1.5,9.0,38.10166666666668
5.121899999999998,24.0,8.0,1.0,2.0,12.0,41.81000000000002
14.633999999999997,25.4,17.0,1.0,1.0,8.0,45.06833333333335
15.938999999999998,26.8,36.5,1.21590909090909,13.0,7.0,47.34500000000001
14.795999999999998,27.8,56.0,1.21590909090909,9.0,10.0,46.96166666666668
10.357199999999997,28.8,17.0,1.0,3.0,9.0,45.72666666666668
9.298799999999998,29.0,10.0,1.0,3.0,9.0,42.34566666666668
13.212,26.8,14.0,1.0,1.0,8.0,38.738000000000014
8.769599999999999,24.6,16.0,1.0,1.0,9.0,35.50400000000001
12.477599999999999,24.2,10.0,1.0,1.14285714285714,7.0,34.032666666666685
5.727599999999998,24.0,6.0,27.0,1.28571428571428,22.0,33.146444444444455
7.983359999999999,25.4,11.0,14.0,1.42857142857142,9.0,33.279777777777795
6.5419199999999975,27.2,9.0,1.0,2.0,5.0,34.95466666666668
9.129119999999997,29.8,5.0,1.08333333333333,2.0,9.0,38.20660444444446
5.636399999999998,32.0,5.0,1.16666666666666,2.0,8.0,43.13152000000001
28.424,34.0,7.0,1.25,2.0,5.0,48.89096888888891
33.528,35.2,7.0,1.78571428571428,2.0,7.0,53.770613333333344
22.175999999999995,36.0,5.0,1.78571428571428,2.0,5.0,56.63461333333335
36.96,34.6,5.0,1.78571428571428,1.0,5.0,57.00280888888891
20.064000000000004,31.6,4.0,1.78571428571428,1.0,5.0,55.90789333333335
30.8,28.6,4.0,1.78571428571428,2.0,9.0,53.81333333333335
16.368,27.2,5.0,1.78571428571428,1.0,5.0,52.56764444444447
9.24,27.0,6.0,1.78571428571428,2.0,4.0,53.04675555555557
18.48,28.2,4.0,1.78571428571428,2.0,8.0,55.706666666666685
34.32,31.0,4.0,2.0,2.0,6.0,58.65404444444446
40.480000000000004,33.2,4.0,2.0,2.0,5.0,60.5473777777778
40.480000000000004,31.4,4.0,2.0,2.0,5.0,60.091377777777794
34.32,28.4,5.0,1.0,2.0,5.0,57.35093333333335
18.48,25.4,8.0,4.0,3.0,4.0,52.70933333333335
8.184,22.4,7.0,2.0,2.0,10.0,47.79395555555557
14.255999999999998,20.0,6.0,2.0,3.0,6.0,43.873955555555575
14.255999999999998,20.4,4.0,1.0,2.0,5.0,41.22933333333335
14.889599999999998,20.8,3.0,2.0,2.0,7.0,39.560888888888904
13.939199999999998,22.2,2.0,2.0,2.0,5.0,38.759111111111125
9.09216,23.6,2.0,1.0,2.0,5.0,38.700444444444464
9.461759999999998,25.0,3.0,2.0,2.0,5.0,39.46133333333335
9.831359999999998,28.0,2.0,2.0,2.0,9.0,41.569600000000015
18.110399999999995,31.6,4.0,1.0,2.0,8.0,44.88426666666669
20.5632,34.2,3.0,2.0,1.0,9.0,48.855466666666686
23.016000000000002,34.2,3.0,2.0,2.0,10.0,52.697066666666686
33.92,34.2,4.0,3.0,2.0,9.0,56.00426666666668
34.96,31.8,6.0,1.0,2.0,5.0,58.31200000000001
36.0,29.8,3.0,2.0,1.0,10.0,59.667555555555566
36.0,26.4,2.0,2.5,2.0,13.0,60.34702222222222
36.0,27.0,2.0,3.0,2.0,12.0,60.68675555555556
36.0,27.4,6.0,2.0,2.0,10.0,60.8
36.0,28.2,2.0,3.0,2.0,7.0,60.8
36.0,27.0,2.0,3.0,2.0,12.0,60.4864
36.0,27.2,1.0,2.0,2.0,9.0,59.5456
36.0,25.2,2.0,3.0,2.0,12.0,57.591466666666676
33.12,23.4,1.0,2.0,2.0,4.0,54.6176
30.24,21.6,3.0,3.0,2.0,2.0,50.93760000000002
16.415999999999997,20.8,4.0,4.0,2.0,6.0,46.939200000000014
14.687999999999997,20.0,2.0,2.0,2.0,5.0,42.94400000000002
14.687999999999997,20.0,1.0,2.0,2.0,4.0,39.02613333333335
13.0032,20.0,3.0,3.0,2.0,5.0,35.360000000000014
18.863999999999997,20.0,1.0,2.0,2.0,3.0,31.70400000000002
3.371759999999999,20.0,1.0,2.0,3.0,7.0,28.688000000000017
3.0995999999999997,20.0,1.0,2.0,3.0,5.0,26.84000000000002
2.6459999999999995,20.0,2.0,2.0,2.0,9.0,27.02400000000002
6.773759999999999,20.0,1.0,1.0,2.0,6.0,28.82400000000002
13.759199999999998,20.0,1.0,1.0,2.0,11.0,31.696000000000016
15.724799999999998,20.0,1.0,1.0,2.0,11.0,34.54400000000002
16.631999999999998,20.2,1.0,2.0,2.0,4.0,36.60800000000002
13.824,21.2,1.0,3.0,2.0,4.0,37.73600000000002
13.392,22.2,1.0,1.0,2.0,6.0,38.57600000000002
12.959999999999999,22.4,1.0,2.0,2.0,8.0,39.746666666666684
14.687999999999997,22.6,3.0,1.0,2.0,4.0,41.813688888888905
16.416,23.0,3.0,6.0,2.0,8.0,45.103555555555566
27.96,23.4,1.0,2.0,2.0,6.0,
31.839999999999996,24.0,1.0,1.0,2.0,5.0,
21.432000000000002,25.4,1.0,3.0,2.0,6.0,56.98888888888891
33.440000000000005,26.8,1.0,2.0,2.0,7.0,56.618666666666684
31.159999999999997,27.0,1.0,2.0,1.0,5.0,54.13600000000002
18.695999999999998,27.2,2.0,3.0,2.0,5.0,52.89466666666667
18.696,27.2,1.0,3.0,1.0,7.0,52.89466666666669
18.696,27.2,2.0,1.0,1.0,9.0,54.68044444444447
34.44,29.0,3.0,33.0,2.0,42.0,58.25200000000002
37.720000000000006,31.6,3.5,25.0,2.0,6.0,63.609333333333346
41.0,33.4,4.0,17.0,2.0,14.0,67.1808888888889
41.0,33.6,1.0,9.0,1.0,6.0,68.96666666666667
41.0,33.0,1.0,1.0,1.0,6.0,67.1808888888889
37.720000000000006,30.6,2.0,2.0,2.0,5.0,63.60933333333335
34.440000000000005,28.0,2.0,1.0,2.0,6.0,58.25200000000002
18.695999999999998,25.4,2.0,2.0,2.0,8.0,51.171111111111124
15.251999999999999,24.4,4.0,3.0,3.0,2.0,44.05377777777779
13.283999999999997,23.8,4.0,3.0,2.0,12.0,38.722222222222236
6.641999999999999,23.2,2.0,1.0,2.0,11.0,36.9
13.283999999999997,22.4,2.0,2.0,3.0,3.0,36.9
13.283999999999997,21.6,2.0,1.0,3.0,4.0,38.26666666666668
14.759999999999998,20.8,2.0,1.0,3.0,7.0,39.63333333333335
14.759999999999998,20.4,3.0,4.0,3.0,3.0,42.82222222222223
16.727999999999998,20.2,3.0,2.0,3.0,4.0,46.78711111111113
18.696,20.4,2.0,1.0,8.0,4.0,52.53777777777779
34.44,21.2,2.0,1.0,11.0,10.0,56.466222222222235
34.44,22.0,2.0,2.0,11.0,8.0,56.51086666666668
31.241999999999997,22.0,3.0,2.0,4.0,3.0,51.807977777777786
15.8916,21.8,1.0,2.0,4.0,11.0,47.10508888888891
5.56206,21.6,2.0,1.5,4.0,10.0,49.197933333333346
14.736119999999996,20.8,6.0,1.0,5.0,1.0,60.72053333333334
46.965999999999994,20.0,5.0,3.0,6.0,3.0,81.92115555555556
62.044,20.0,3.0,2.0,5.0,9.0,112.75877777777778
75.4,20.0,3.0,2.0,6.0,8.0,146.5884
84.0,21.6,2.0,1.5,4.0,10.0,170.74
84.0,23.4,2.0,1.0,5.0,4.0,180.2
84.0,25.4,2.0,2.0,5.0,12.0,180.2
84.0,29.6,2.0,1.0,4.0,4.0,180.2
84.0,40.2,3.0,26.0,4.0,17.0,180.2
84.0,52.0,3.5,21.8333333333333,4.0,24.0,180.2
84.0,66.2,4.0,17.6666666666666,8.0,13.0,180.2
84.0,80.2,4.0,13.5,9.0,13.0,180.2
84.0,90.6,4.0,3.0,8.0,16.0,180.2
84.0,94.0,5.0,3.0,8.0,31.0,180.2
84.0,94.4,6.0,1.0,8.0,27.0,180.2
84.0,89.5,7.0,1.0,8.0,13.0,180.2
84.0,83.7,6.0,1.66666666666666,8.0,17.0,180.2
84.0,79.3,5.0,2.33333333333333,8.0,21.0,180.2
84.0,77.1,5.0,3.0,7.0,36.0,180.2
84.0,75.1,5.0,3.0,7.0,26.0,180.2
84.0,75.4,5.0,5.0,9.0,15.0,180.2
84.0,71.4,4.0,3.0,7.0,15.0,180.2
84.0,67.4,4.0,3.0,6.0,28.0,180.2
84.0,61.2,3.0,4.0,6.0,9.0,172.808
77.28,54.0,5.0,6.0,6.0,7.0,158.02400000000003
70.56,44.2,4.0,4.0,7.0,6.0,135.848
38.303999999999995,39.6,4.0,5.0,6.0,6.0,121.06400000000002
38.304,36.6,5.0,5.0,6.0,7.0,113.67200000000003
38.304,34.2,5.0,4.0,6.0,7.0,121.06400000000002
70.55999999999999,33.0,5.0,4.0,6.0,18.0,135.84799999999998
77.28,34.0,5.0,4.0,6.0,15.0,166.27733333333333
91.2,34.0,4.0,4.0,5.0,4.0,197.2346666666667
98.4,32.0,5.0,2.0,6.0,7.0,228.72000000000003
105.6,30.4,5.0,3.0,7.0,4.0,252.48000000000002
112.8,30.4,4.0,5.0,7.0,12.0,273.2013147879379
120.0,31.2,2.0,5.0,5.0,14.0,286.71273047556434
120.0,40.2,2.0,4.0,5.0,14.0,291.7027557879523
120.0,51.2,3.0,4.5,5.0,13.0,291.281190628616
120.0,61.8,4.5,5.0,7.0,16.0,288.18300012186995
120.0,70.0,6.0,6.0,7.0,13.0,288.56751058223324
120.0,78.2,5.0,4.0,6.0,23.0,286.2871211911444
120.0,82.6,10.0,6.0,15.0,26.0,288.1402922896792
120.0,88.2,11.0,6.0,7.0,21.0,284.78482711923044
120.0,93.8,8.0,4.0,6.0,33.0,288.20705442689047
120.0,99.4,8.0,5.0,5.0,20.0,286.41275669006245
120.0,98.4,9.0,5.0,6.0,17.0,287.2794525973521
120.0,94.0,8.0,4.0,6.0,17.0,284.5431563355092
120.0,89.2,7.0,4.0,5.0,32.0,283.3657935767466
120.0,85.2,9.0,5.0,6.0,36.0,282.9507237574798
120.0,83.0,8.0,5.0,6.0,23.0,283.6539471199681
120.0,87.4,9.0,2.0,5.0,29.0,285.5973749036554
120.0,91.4,9.0,3.0,6.0,26.0,284.7889179491855
120.0,91.2,10.0,3.0,6.0,51.0,283.4513805586946
120.0,90.2,12.0,4.0,7.0,76.0,285.6897321426449
120.0,86.8,9.0,3.0,7.0,31.0,288.32136790684046
120.0,85.4,10.0,3.0,8.0,57.0,289.5944412917488
120.0,84.8,10.0,1.0,8.0,24.0,288.42235041013043
120.0,86.4,8.0,1.0,1.0,28.0,288.74893863255784
120.0,88.0,8.0,3.0,4.0,29.0,289.58834508549785
120.0,89.2,8.0,2.0,5.0,22.0,287.3231307459855
120.0,88.4,6.0,4.0,5.0,18.0,284.2372905564055
120.0,88.4,8.0,4.0,6.0,18.0,281.3422075093932
120.0,88.0,7.0,4.0,7.0,53.0,285.209471835468
120.0,87.6,8.0,3.0,6.0,25.0,285.2824677875581
120.0,88.8,7.0,5.0,6.0,48.0,287.75601379583014
120.0,89.2,6.0,4.0,5.0,22.0,285.08420239719476
120.0,86.8,6.0,4.0,4.0,41.0,287.3891784756914
120.0,84.4,8.0,5.0,4.0,23.0,285.75329941515344
