date, pm25, pm10, o3, no2, so2, co,location
2020-08-19,43,27, ,3,23,1,"Sion, Mumbai"
2020-08-20,46,21, ,3,23, ,"Sion, Mumbai"
2020-08-21,35,25, ,2,23, ,"Sion, Mumbai"
2020-08-22,41, , ,2, , ,"Sion, Mumbai"
2020-08-23,43,36, ,3,23,2,"Sion, Mumbai"
2020-08-24,47,31, ,3,23, ,"Sion, Mumbai"
2020-08-25,49,28, ,3,23, ,"Sion, Mumbai"
2020-08-26,45,26, ,3,23, ,"Sion, Mumbai"
2020-08-27,37,18, ,3,23,1,"Sion, Mumbai"
2020-08-28,38,18, ,4,24,1,"Sion, Mumbai"
2020-08-29,43,18, ,3,24, ,"Sion, Mumbai"
2020-08-30,43,24, ,4,23, ,"Sion, Mumbai"
2020-08-31,41,29, ,3,24,3,"Sion, Mumbai"
2020-09-01,57,55,6,7,48,4,"Sion, Mumbai"
2020-09-02,116,133,7,9,3,3,"Sion, Mumbai"
2020-09-03,83,71,24,14,3,4,"Sion, Mumbai"
2020-09-04,96,68,28,25,3,3,"Sion, Mumbai"
2020-09-05,107,77,19,13,3,3,"Sion, Mumbai"
2020-09-06,132,47,15,12,3,2,"Sion, Mumbai"
2020-09-07,56,52,7,12,2,2,"Sion, Mumbai"
2020-09-08,69,63,12,11,3,3,"Sion, Mumbai"
2020-09-09,87,45,16,13,2,2,"Sion, Mumbai"
2020-09-10,68,61,10,16,3,3,"Sion, Mumbai"
2020-09-11,84,54,6,15,3,2,"Sion, Mumbai"
2020-09-12,56, , ,7, , ,"Sion, Mumbai"
2020-09-13,49,41,3,10,2,3,"Sion, Mumbai"
2020-09-14,59,42,8,8,4,1,"Sion, Mumbai"
2020-09-15,64, , , , , ,"Sion, Mumbai"
2020-09-20, ,43,10,25,4,4,"Sion, Mumbai"
2020-09-21,80,48,15,15,4,3,"Sion, Mumbai"
2020-09-22,94,15,14,6,3, ,"Sion, Mumbai"
2020-09-23,38,30,13,13,3,2,"Sion, Mumbai"
2020-09-24,59,44,7,9,3,2,"Sion, Mumbai"
2020-09-25,66,57,9,6,2,1,"Sion, Mumbai"
2020-09-26,57,66,8,6,3,4,"Sion, Mumbai"
2020-09-27,73,76,8,6,4,5,"Sion, Mumbai"
2020-09-28,93,86,12,9,4,4,"Sion, Mumbai"
2020-09-29,106,80,12,9,4,4,"Sion, Mumbai"
2020-09-30,95,71,11,9,3,2,"Sion, Mumbai"
2020-10-01,87,75,16,10,3,3,"Sion, Mumbai"
2020-10-02,110,72,19,13,3,3,"Sion, Mumbai"
2020-10-03,120,49,18,17,2,3,"Sion, Mumbai"
2020-10-04,94,61,9,10,3,6,"Sion, Mumbai"
2020-10-05,87,81,17,11,4,7,"Sion, Mumbai"
2020-10-06,118,85,23,15,4,6,"Sion, Mumbai"
2020-10-07,129,87,20,16,3,5,"Sion, Mumbai"
2020-10-08,135,101,26,19,5,9,"Sion, Mumbai"
2020-10-09,154,101,30,19,4,5,"Sion, Mumbai"
2020-10-10,158,72,22,15,3,3,"Sion, Mumbai"
2020-10-11,120,113,20,14,4,5,"Sion, Mumbai"
2020-10-12,166,88,27,14,3,5,"Sion, Mumbai"
2020-10-13,139,84,25,20,4,6,"Sion, Mumbai"
2020-10-14,148,41,25,16,4,4,"Sion, Mumbai"
2020-10-15,83,57,15,18,4,4,"Sion, Mumbai"
2020-10-16,83,86,17,12,3,4,"Sion, Mumbai"
2020-10-17,141,66,18,8,3,2,"Sion, Mumbai"
2020-10-18,85,68,16,9,2,3,"Sion, Mumbai"
2020-10-19,89,74,18,13,4,4,"Sion, Mumbai"
2020-10-20,115,66,19,17,5,5,"Sion, Mumbai"
2020-10-21,126,115,24,17,9,5,"Sion, Mumbai"
2020-10-22,168,77,32,16,8,6,"Sion, Mumbai"
2020-10-23,148,85,26,12,14,5,"Sion, Mumbai"
2020-10-24,142,69,46,12,1,3,"Sion, Mumbai"
2020-10-25,126,84,28,23,2,7,"Sion, Mumbai"
2020-10-26,146,97,32,32,4,7,"Sion, Mumbai"
2020-10-27,140,153,60,31,5,8,"Sion, Mumbai"
2020-10-28,179,112,65,31,3,7,"Sion, Mumbai"
2020-10-29,160,106,42,29,3,8,"Sion, Mumbai"
2020-10-30,152,111,37,33,4,9,"Sion, Mumbai"
2020-10-31,143,111,36,32,4,8,"Sion, Mumbai"
2020-11-01,143,123,41,32,4,10,"Sion, Mumbai"
2020-11-02,161,177,48,35,4,10,"Sion, Mumbai"
2020-11-03,187,158,45,39,5,11,"Sion, Mumbai"
2020-11-04,163,132,36,37,4,10,"Sion, Mumbai"
2020-11-05,161,98,28,30,5,6,"Sion, Mumbai"
2020-11-06,134,118,6,20,1,7,"Sion, Mumbai"
2020-11-07,149,123,12,7,2,8,"Sion, Mumbai"
2020-11-08,142,121,25,24,4,11,"Sion, Mumbai"
2020-11-09,145,126,14,21,3,7,"Sion, Mumbai"
2020-11-10,149,162,19,12,3,8,"Sion, Mumbai"
2020-11-11,178,150,37,19,3,9,"Sion, Mumbai"
