date, pm25, pm10, o3, no2, so2, co,location
2022-09-01,73,52, , ,7,14,"Mulund West, Mumbai"
2022-09-02,91,67, ,1,6,8,"Mulund West, Mumbai"
2022-09-03,107,85, ,2, ,7,"Mulund West, Mumbai"
2022-09-04,77,48, ,2,1,6,"Mulund West, Mumbai"
2022-09-05,63,35, ,3,5,6,"Mulund West, Mumbai"
2022-09-06,59,47, ,3,7,6,"Mulund West, Mumbai"
2022-09-07,66,40, ,2,7,7,"Mulund West, Mumbai"
2022-09-08,72,45, ,2,7,8,"Mulund West, Mumbai"
2022-09-09,83,58, ,3,7,9,"Mulund West, Mumbai"
2022-09-10,109,49, ,4,8,9,"Mulund West, Mumbai"
2022-09-11,105,32, ,3,7,8,"Mulund West, Mumbai"
2022-09-12,53,21, ,2,7,8,"Mulund West, Mumbai"
2022-09-13,40,34, ,4,8,8,"Mulund West, Mumbai"
2022-09-14,55,31, ,2,7,7,"Mulund West, Mumbai"
2022-09-15,47,21, ,2,7,8,"Mulund West, Mumbai"
2022-09-16,41, , ,2, , ,"Mulund West, Mumbai"
2022-09-17,53, , ,2, , ,"Mulund West, Mumbai"
2022-09-18,45, , ,2, , ,"Mulund West, Mumbai"
2022-09-19,69, , ,2, , ,"Mulund West, Mumbai"
2022-09-20,89, , ,2, , ,"Mulund West, Mumbai"
2022-09-21,87, , ,2, , ,"Mulund West, Mumbai"
2022-09-22,80,52, ,3,6,9,"Mulund West, Mumbai"
2022-09-23,123,64, ,2,6,8,"Mulund West, Mumbai"
2022-09-24, ,60, ,2,6,8,"Mulund West, Mumbai"
2022-09-25, ,58, ,3,6,9,"Mulund West, Mumbai"
2022-09-26,117,56, ,3,6,9,"Mulund West, Mumbai"
2022-09-27,72,67, ,3,7,9,"Mulund West, Mumbai"
2022-09-28,87,55, ,2,6,8,"Mulund West, Mumbai"
2022-09-29,90, , , , , ,"Mulund West, Mumbai"
2022-09-30, ,48, , ,6,13,"Mulund West, Mumbai"
2022-10-01,63,42, ,1,6,13,"Mulund West, Mumbai"
2022-10-02,64,46, ,1,6,12,"Mulund West, Mumbai"
2022-10-03,63,66, ,1,6,11,"Mulund West, Mumbai"
